50700,4665896876(0:1;),192299653(),1836173247(),2437926070(),2902878525(),2902878580(),3244832720(),3996125377(),3998352223(),4028922835(),4476805516(),4665617026(),4665712499(),4665891113(),4665892165(),4665897416(),4665897969(),4665903885(),4765556460(),4811385025(),4857080139(),4857081234(),4857082814(),4861489847(),4962227484(),4974633892(),4974634423(),4974635509(),4974635914(),4974636262(),4974636615(),4974637317(),4974637670(),4974638024(),4974639465(),4974639809(),4974641217(),4974641577(),4974641942(),5022579678(),5310996749(),5351575862(),5402488769(),5456887674(),5456984290(),5494054149(),5544435560(),5567180387(),5576569593(),5633031188(),5664371117(),5844816811(),5889934721(),5912313637(),5921809619(),5950686756(),5950830609(),5960925264(),5966089485(),6000618870(),6114773114(),6119300167(),6133390513(),6133391745(),6176114691(),6176858948(),6176871439(),6183975952(),6184860354(),6184995193(),6186120532(),6186409027(),6186409254(),6206862915(),6206866677(),6206868490(),6207115053(),6219557576(),6225099547(),6233284111(),6236788405(),6238340468(),6238835298(),6238835525(),6238836357(),6238837081(),6238837822(),6238838528(),6238839290(),6238840043(),6238841354(),6238842108(),6238842343(),6238843128(),6238843875(),6238844615(),6239416246(),6239580865(),6240256777(),6240926079(),6254115034(),
123000,4665896876(0:2;),192299653(0:2;),1836173247(0:2;),2437926070(0:1;),2902878525(0:3;),2902878580(0:10;1:10;),3244832720(1:2;),3996125377(1:1;),3998352223(1:1;),4028922835(1:6;2:4;),4476805516(2:5;),4665617026(2:4;),4665712499(3:7;),4665891113(3:6;4:1;),4665892165(4:5;),4665897416(4:3;),4665897969(4:2;),4665903885(4:2;5:2;),4765556460(5:4;6:3;),4811385025(6:2;),4857080139(6:1;7:2;),4857081234(7:2;),4857082814(7:2;8:1;),4861489847(8:1;),4962227484(8:2;),4974633892(8:1;),4974634423(8:1;),4974635509(9:1;),4974635914(9:2;),4974636262(9:1;),4974636615(9:1;),4974637317(9:1;),4974637670(10:2;),4974638024(10:1;),4974639465(10:1;),4974639809(10:1;),4974641217(10:1;11:1;),4974641577(11:1;),4974641942(11:1;),5022579678(11:1;),5310996749(11:1;),5351575862(11:1;),5402488769(0:1;12:6;13:6;14:6;15:2;),5456887674(15:2;),5456984290(15:2;16:1;),5494054149(16:2;),5544435560(16:2;),5567180387(16:1;),5576569593(17:1;),5633031188(17:4;),5664371117(17:1;18:3;),5844816811(18:1;),5889934721(18:2;19:2;),5912313637(19:2;),5921809619(19:2;20:1;),5950686756(20:1;),5950830609(20:1;),5960925264(),5966089485(2:1;3:1;),6000618870(4:1;19:1;),6114773114(20:1;21:1;22:1;23:1;24:1;25:1;26:1;27:1;28:2;),6119300167(28:2;),6133390513(28:3;),6133391745(28:2;),6176114691(28:1;),6176858948(28:3;29:13;),6176871439(30:13;31:2;),6183975952(31:1;),6184860354(31:1;),6184995193(31:2;),6186120532(31:5;),6186409027(31:1;),6186409254(31:1;32:1;),6206862915(32:3;),6206866677(32:1;),6206868490(0:1;20:1;32:1;),6207115053(32:1;),6219557576(5:1;6:1;),6225099547(7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;27:1;32:6;33:3;),6233284111(33:2;),6236788405(0:1;1:1;),6238340468(20:2;21:6;22:6;23:6;24:3;),6238835298(24:1;),6238835525(24:1;),6238836357(24:1;),6238837081(25:1;),6238837822(25:2;),6238838528(25:1;),6238839290(25:1;),6238840043(25:1;),6238841354(26:1;),6238842108(26:1;),6238842343(26:1;),6238843128(26:1;),6238843875(26:1;),6238844615(26:1;),6239416246(),6239580865(27:1;),6240256777(27:2;),6240926079(27:1;),6254115034(27:2;),
123300,4665896876(1:2;2:1;),192299653(2:2;),1836173247(2:1;),2437926070(2:1;),2902878525(2:4;),2902878580(2:4;3:13;4:2;),3244832720(4:2;),3996125377(4:2;),3998352223(4:1;),4028922835(4:6;5:3;),4476805516(5:3;6:2;),4665617026(6:4;),4665712499(7:6;8:1;),4665891113(8:5;9:2;),4665892165(9:4;10:1;),4665897416(10:2;),4665897969(10:2;),4665903885(10:1;11:3;),4765556460(11:3;12:3;),4811385025(12:2;),4857080139(12:1;13:1;),4857081234(13:3;),4857082814(13:2;),4861489847(14:1;),4962227484(14:1;),4974633892(14:1;),4974634423(14:1;),4974635509(14:2;),4974635914(15:1;),4974636262(15:1;),4974636615(15:2;),4974637317(15:1;),4974637670(15:1;),4974638024(16:1;),4974639465(16:2;),4974639809(16:1;),4974641217(16:1;),4974641577(16:1;),4974641942(17:2;),5022579678(17:1;),5310996749(17:1;),5351575862(17:1;),5402488769(0:6;17:1;18:6;19:6;20:1;),5456887674(0:2;),5456984290(0:2;),5494054149(0:1;),5544435560(0:3;),5567180387(28:1;),5576569593(28:1;),5633031188(28:1;29:3;),5664371117(29:4;),5844816811(30:2;),5889934721(30:5;),5912313637(31:2;),5921809619(31:2;),5950686756(31:1;),5950830609(31:1;),5960925264(31:1;),5966089485(32:2;),6000618870(32:1;),6114773114(20:5;21:5;),6119300167(21:1;22:1;),6133390513(22:2;),6133391745(22:3;),6176114691(2:1;3:1;),6176858948(4:1;6:1;7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;),6176871439(20:1;21:1;22:1;23:1;24:1;25:1;26:1;27:1;32:4;33:4;),6183975952(0:1;),6184860354(0:2;),6184995193(0:1;),6186120532(0:5;),6186409027(0:1;),6186409254(1:3;),6206862915(1:3;),6206866677(1:1;),6206868490(1:1;),6207115053(1:1;),6219557576(5:1;33:1;),6225099547(29:1;30:1;31:1;33:8;34:11;),6233284111(34:2;35:1;),6236788405(35:1;),6238340468(23:6;24:6;25:4;35:1;),6238835298(25:1;),6238835525(25:1;),6238836357(26:1;),6238837081(26:1;),6238837822(26:1;),6238838528(26:1;),6238839290(26:1;),6238840043(26:1;),6238841354(27:1;),6238842108(27:1;),6238842343(27:1;),6238843128(27:1;),6238843875(27:1;),6238844615(27:1;),6239416246(28:1;),6239580865(28:1;),6240256777(28:1;),6240926079(28:1;),6254115034(32:2;),
123600,4665896876(0:2;1:1;),192299653(1:1;5:1;),1836173247(6:1;),2437926070(6:1;),2902878525(7:1;8:1;10:2;),2902878580(11:2;12:2;13:2;14:2;15:11;),3244832720(15:2;),3996125377(15:2;),3998352223(15:1;),4028922835(15:9;),4476805516(15:5;),4665617026(15:4;),4665712499(15:8;),4665891113(15:3;16:3;),4665892165(16:5;),4665897416(16:3;),4665897969(2:1;16:1;),4665903885(16:4;),4765556460(16:6;),4811385025(16:2;),4857080139(16:2;),4857081234(16:3;),4857082814(16:2;),4861489847(16:1;),4962227484(16:1;),4974633892(16:1;),4974634423(16:1;),4974635509(16:2;),4974635914(16:1;),4974636262(16:1;),4974636615(16:2;),4974637317(16:1;),4974637670(16:1;),4974638024(16:2;),4974639465(17:1;),4974639809(17:1;),4974641217(17:2;),4974641577(17:1;),4974641942(17:1;),5022579678(17:1;),5310996749(17:1;),5351575862(17:1;),5402488769(17:20;),5456887674(17:2;),5456984290(17:3;),5494054149(17:2;),5544435560(17:2;),5567180387(5:1;),5576569593(6:1;),5633031188(2:1;3:1;6:2;),5664371117(0:1;4:1;9:3;),5844816811(9:1;),5889934721(9:1;10:3;),5912313637(10:2;),5921809619(2:1;10:3;),5950686756(10:1;),5950830609(10:1;),5960925264(10:1;),5966089485(11:2;),6000618870(11:1;),6114773114(11:10;),6119300167(12:1;),6133390513(12:3;),6133391745(12:2;),6176114691(12:2;),6176858948(12:5;13:10;),6176871439(13:3;14:13;),6183975952(0:1;),6184860354(0:2;),6184995193(0:1;),6186120532(0:5;),6186409027(0:1;),6186409254(1:3;),6206862915(1:3;),6206866677(1:2;),6206868490(1:1;),6207115053(1:1;),6219557576(5:1;6:1;),6225099547(6:2;7:10;8:10;),6233284111(9:2;),6236788405(9:2;),6238340468(2:11;3:10;9:2;),6238835298(3:1;),6238835525(3:1;),6238836357(3:1;),6238837081(4:1;),6238837822(4:1;),6238838528(4:1;),6238839290(4:1;),6238840043(4:2;),6238841354(4:1;),6238842108(4:1;),6238842343(4:1;),6238843128(4:1;),6238843875(4:1;),6238844615(4:1;),6239416246(4:1;5:1;),6239580865(5:1;),6240256777(5:2;),6240926079(5:1;),6254115034(6:2;),
123900,4665896876(2:1;3:1;4:1;5:1;),192299653(5:1;6:1;),1836173247(6:1;),2437926070(7:1;),2902878525(7:1;8:2;9:1;),2902878580(9:1;10:2;11:2;12:2;13:2;14:2;15:2;16:2;17:4;),3244832720(17:2;),3996125377(18:2;),3998352223(18:1;),4028922835(18:3;19:6;),4476805516(20:5;),4665617026(20:1;21:3;),4665712499(21:3;22:5;),4665891113(22:1;23:5;),4665892165(23:1;24:4;),4665897416(24:2;),4665897969(25:2;),4665903885(25:4;),4765556460(26:6;),4811385025(27:2;),4857080139(27:2;),4857081234(27:2;28:1;),4857082814(28:2;),4861489847(28:1;),4962227484(28:1;),4974633892(28:1;),4974634423(29:1;),4974635509(29:2;),4974635914(29:1;),4974636262(29:1;),4974636615(29:1;30:1;),4974637317(30:1;),4974637670(30:1;),4974638024(30:1;),4974639465(30:2;),4974639809(31:1;),4974641217(31:1;),4974641577(31:2;),4974641942(31:1;),5022579678(31:1;),5310996749(32:2;),5351575862(32:1;),5402488769(32:3;33:6;34:6;35:5;),5456887674(35:1;36:1;),5456984290(36:3;),5494054149(0:1;),5544435560(0:3;),5567180387(0:1;),5576569593(1:1;),5633031188(1:4;),5664371117(2:3;3:1;),5844816811(3:2;),5889934721(4:3;5:1;6:1;),5912313637(7:1;8:1;),5921809619(9:1;10:1;),5950686756(11:1;),5950830609(12:1;),5960925264(13:1;),5966089485(14:1;15:1;),6000618870(16:1;),6114773114(36:2;37:6;38:2;),6119300167(38:2;),6133390513(38:2;),6133391745(39:3;),6176114691(39:2;),6176858948(39:1;40:6;41:6;42:2;),6176871439(42:4;43:6;44:6;),6183975952(45:1;),6184860354(45:2;),6184995193(45:1;),6186120532(45:2;46:3;),6186409027(46:1;),6186409254(46:2;47:1;),6206862915(47:3;),6206866677(47:1;),6206868490(47:1;),6207115053(48:1;),6219557576(5:1;6:1;),6225099547(7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;20:1;21:1;22:1;23:1;24:1;25:1;26:1;27:1;28:1;),6233284111(29:1;30:1;),6236788405(31:1;32:1;),6238340468(48:5;49:6;50:6;51:4;),6238835298(51:1;),6238835525(51:1;),6238836357(52:2;),6238837081(52:1;),6238837822(52:1;),6238838528(52:1;),6238839290(52:1;),6238840043(53:1;),6238841354(53:1;),6238842108(53:1;),6238842343(53:1;),6238843128(53:1;),6238843875(53:1;),6238844615(54:1;),6239416246(54:1;),6239580865(54:1;),6240256777(54:2;),6240926079(54:1;),6254115034(55:2;),
124200,4665896876(2:4;),192299653(2:1;),1836173247(2:1;),2437926070(2:1;),2902878525(2:4;),2902878580(2:2;3:13;4:4;),3244832720(4:2;),3996125377(4:2;),3998352223(4:1;),4028922835(4:4;5:5;),4476805516(5:1;6:4;),4665617026(6:2;7:3;),4665712499(7:3;8:5;),4665891113(8:1;9:5;),4665892165(9:1;10:4;),4665897416(10:2;11:1;),4665897969(11:1;),4665903885(11:4;),4765556460(12:6;),4811385025(13:2;),4857080139(13:2;),4857081234(13:2;14:1;),4857082814(14:2;),4861489847(14:1;),4962227484(14:1;),4974633892(14:1;),4974634423(15:2;),4974635509(15:1;),4974635914(15:1;),4974636262(15:2;),4974636615(16:1;),4974637317(16:1;),4974637670(16:1;),4974638024(16:2;),4974639465(16:1;),4974639809(17:1;),4974641217(17:1;),4974641577(17:2;),4974641942(17:1;),5022579678(17:1;),5310996749(18:1;),5351575862(18:1;),5402488769(5:1;6:1;7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;20:1;21:1;22:1;23:1;24:1;),5456887674(25:1;32:1;),5456984290(32:1;33:2;),5494054149(33:1;),5544435560(33:3;),5567180387(26:1;),5576569593(26:1;),5633031188(26:3;27:1;),5664371117(2:1;27:4;),5844816811(27:1;),5889934721(27:1;28:3;),5912313637(28:2;),5921809619(28:2;),5950686756(29:1;),5950830609(29:1;),5960925264(29:1;),5966089485(29:2;),6000618870(29:1;),6114773114(29:1;30:7;31:2;),6119300167(31:2;),6133390513(31:3;),6133391745(32:2;),6176114691(3:1;4:1;),6176858948(36:10;37:5;),6176871439(37:8;38:8;),6183975952(0:1;),6184860354(0:2;),6184995193(0:1;),6186120532(0:5;),6186409027(0:1;),6186409254(1:3;),6206862915(1:3;),6206866677(1:2;),6206868490(1:1;),6207115053(1:1;),6219557576(32:1;33:1;),6225099547(33:2;34:10;35:10;),6233284111(36:2;),6236788405(32:1;),6238340468(18:4;19:6;20:6;21:6;22:6;),6238835298(23:2;),6238835525(23:1;),6238836357(23:1;),6238837081(23:1;),6238837822(23:1;),6238838528(24:1;),6238839290(24:1;),6238840043(24:1;),6238841354(24:1;),6238842108(24:1;),6238842343(24:1;),6238843128(25:1;),6238843875(25:1;),6238844615(25:1;),6239416246(25:1;),6239580865(25:1;),6240256777(25:1;26:1;),6240926079(26:1;),6254115034(32:2;),
124500,4665896876(0:3;),192299653(0:2;),1836173247(0:1;),2437926070(0:1;),2902878525(0:4;),2902878580(0:9;1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(1:1;),4028922835(1:7;2:3;),4476805516(2:5;),4665617026(2:4;),4665712499(2:1;3:6;),4665891113(3:7;),4665892165(4:5;),4665897416(4:2;),4665897969(4:2;),4665903885(4:4;),4765556460(5:6;),4811385025(6:2;),4857080139(6:2;),4857081234(6:2;7:1;),4857082814(7:2;),4861489847(7:1;),4962227484(7:2;),4974633892(8:1;),4974634423(8:1;),4974635509(8:2;),4974635914(8:1;),4974636262(8:1;),4974636615(9:1;),4974637317(9:2;),4974637670(9:1;),4974638024(9:1;),4974639465(9:1;),4974639809(10:2;),4974641217(10:1;),4974641577(10:1;),4974641942(10:1;),5022579678(10:1;),5310996749(11:1;),5351575862(11:1;),5402488769(11:4;12:6;13:6;14:4;),5456887674(14:1;),5456984290(14:1;15:1;),5494054149(15:2;),5544435560(15:2;),5567180387(15:1;),5576569593(16:2;),5633031188(16:4;),5664371117(17:4;),5844816811(17:1;),5889934721(17:1;18:3;),5912313637(2:1;18:1;),5921809619(2:1;3:2;),5950686756(5:1;),5950830609(5:1;6:1;),5960925264(6:1;),5966089485(7:2;),6000618870(8:1;),6114773114(0:2;1:2;4:2;18:2;19:2;),6119300167(4:1;5:1;),6133390513(5:2;),6133391745(6:3;),6176114691(7:1;),6176858948(7:2;8:3;9:3;10:3;11:3;12:2;),6176871439(12:1;13:3;14:3;15:3;16:3;17:2;),6183975952(17:1;18:1;),6184860354(18:1;),6184995193(18:1;19:1;),6186120532(19:2;20:3;),6186409027(21:1;),6186409254(21:2;),6206862915(22:3;23:1;),6206866677(23:1;),6206868490(23:1;),6207115053(24:1;),6219557576(19:2;),6225099547(19:2;20:6;21:6;22:6;23:2;),6233284111(23:3;),6236788405(23:1;),6238340468(24:6;25:6;26:3;),6238835298(26:1;),6238835525(26:1;),6238836357(26:1;),6238837081(27:1;),6238837822(27:1;),6238838528(27:1;),6238839290(27:1;),6238840043(27:1;),6238841354(27:1;),6238842108(28:1;),6238842343(28:1;),6238843128(28:1;),6238843875(28:1;),6238844615(28:1;),6239416246(28:1;29:2;),6239580865(29:2;),6240256777(29:1;),6240926079(29:1;),6254115034(30:2;),
124800,4665896876(0:3;),192299653(0:2;),1836173247(0:2;),2437926070(0:1;),2902878525(0:3;),2902878580(0:8;1:12;),3244832720(1:2;),3996125377(1:1;),3998352223(1:1;),4028922835(1:4;2:6;),4476805516(2:5;),4665617026(2:2;3:2;),4665712499(3:8;),4665891113(3:3;4:3;),4665892165(4:5;),4665897416(4:3;),4665897969(4:1;),4665903885(4:1;5:4;),4765556460(5:2;6:5;),4811385025(6:1;),4857080139(7:3;),4857081234(7:2;),4857082814(7:1;8:2;),4861489847(8:1;),4962227484(8:1;),4974633892(8:1;),4974634423(8:1;9:1;),4974635509(9:1;),4974635914(9:1;),4974636262(9:1;),4974636615(9:2;),4974637317(10:1;),4974637670(10:1;),4974638024(10:2;),4974639465(10:1;),4974639809(10:1;),4974641217(11:1;),4974641577(11:2;),4974641942(11:1;),5022579678(11:1;),5310996749(11:1;12:1;),5351575862(12:1;),5402488769(3:1;12:4;13:6;14:6;15:5;),5456887674(15:1;16:1;),5456984290(16:3;),5494054149(0:1;),5544435560(0:1;1:2;),5567180387(7:1;),5576569593(8:1;),5633031188(9:1;10:1;11:1;12:1;),5664371117(2:1;13:1;14:1;15:1;16:1;),5844816811(17:1;18:1;),5889934721(19:1;20:1;21:1;22:1;23:1;),5912313637(16:1;24:1;25:1;),5921809619(26:1;27:1;),5950686756(28:1;),5950830609(29:1;),5960925264(2:1;),5966089485(3:1;4:1;),6000618870(7:1;16:1;),6114773114(17:6;18:3;29:4;),6119300167(29:2;),6133390513(29:2;),6133391745(29:3;),6176114691(29:1;),6176858948(29:3;30:13;),6176871439(30:15;),6183975952(30:2;),6184860354(30:1;),6184995193(30:2;),6186120532(31:5;),6186409027(31:1;),6186409254(31:2;),6206862915(31:4;),6206866677(31:1;),6206868490(31:1;),6207115053(31:1;),6219557576(5:1;6:1;),6225099547(8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;20:1;21:1;22:1;23:1;24:1;25:1;26:1;27:1;28:1;29:1;),6233284111(29:2;),6236788405(29:2;),6238340468(18:3;19:6;20:6;21:6;22:6;23:6;24:6;25:3;),6238835298(25:1;),6238835525(25:2;),6238836357(26:1;),6238837081(26:1;),6238837822(26:1;),6238838528(26:1;),6238839290(26:1;),6238840043(26:1;),6238841354(27:1;),6238842108(27:1;),6238842343(27:1;),6238843128(27:1;),6238843875(27:1;),6238844615(27:1;),6239416246(28:1;),6239580865(28:1;),6240256777(28:2;),6240926079(28:1;),6254115034(28:1;29:1;),
125100,4665896876(0:3;),192299653(0:2;),1836173247(0:1;),2437926070(0:1;),2902878525(0:3;),2902878580(0:10;1:10;),3244832720(1:1;),3996125377(1:1;),3998352223(1:1;),4028922835(1:7;2:3;),4476805516(2:5;),4665617026(2:4;),4665712499(2:1;3:6;),4665891113(3:6;),4665892165(3:1;4:5;),4665897416(4:3;),4665897969(4:2;),4665903885(4:3;5:1;),4765556460(5:5;6:2;),4811385025(6:1;),4857080139(6:3;),4857081234(7:2;),4857082814(7:3;),4861489847(7:1;),4962227484(8:1;),4974633892(8:2;),4974634423(8:1;),4974635509(8:1;),4974635914(8:1;),4974636262(9:2;),4974636615(9:1;),4974637317(9:1;),4974637670(9:1;),4974638024(9:1;10:1;),4974639465(10:1;),4974639809(10:1;),4974641217(10:2;),4974641577(10:1;),4974641942(11:1;),5022579678(11:1;),5310996749(11:1;),5351575862(11:1;),5402488769(2:10;5:5;11:2;12:4;),5456887674(5:2;),5456984290(5:3;),5494054149(0:1;5:1;),5544435560(5:3;),5567180387(23:1;24:1;),5576569593(24:1;),5633031188(24:4;),5664371117(24:1;25:3;),5844816811(25:2;),5889934721(25:2;26:3;),5912313637(2:1;26:2;),5921809619(26:2;),5950686756(27:1;),5950830609(27:1;),5960925264(27:1;),5966089485(27:2;),6000618870(27:1;),6114773114(0:1;1:2;3:3;4:2;27:1;28:2;),6119300167(4:1;23:1;),6133390513(24:2;25:1;),6133391745(25:1;26:1;),6176114691(26:1;),6176858948(27:2;28:2;29:11;),6176871439(29:3;30:12;),6183975952(30:2;),6184860354(30:1;),6184995193(30:2;),6186120532(30:5;),6186409027(30:1;),6186409254(30:2;),6206862915(30:4;),6206866677(30:1;),6206868490(30:1;),6207115053(30:1;),6219557576(5:1;6:1;),6225099547(7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;20:1;21:1;22:1;23:1;28:4;29:2;),6233284111(29:3;),6236788405(29:1;),6238340468(12:2;13:6;14:6;15:6;16:6;17:6;18:6;19:6;20:4;),6238835298(20:1;),6238835525(20:1;),6238836357(21:1;),6238837081(21:1;),6238837822(21:1;),6238838528(21:1;),6238839290(21:1;),6238840043(21:1;),6238841354(22:1;),6238842108(22:1;),6238842343(22:1;),6238843128(22:1;),6238843875(22:1;),6238844615(22:1;),6239416246(23:1;),6239580865(23:1;),6240256777(23:2;),6240926079(23:1;),6254115034(28:2;),
125400,4665896876(0:3;),192299653(0:1;),1836173247(0:1;),2437926070(0:1;),2902878525(0:4;),2902878580(0:10;1:10;),3244832720(1:2;),3996125377(1:2;),3998352223(1:2;),4028922835(1:4;2:6;),4476805516(2:5;),4665617026(2:2;3:2;),4665712499(3:8;),4665891113(3:3;4:4;),4665892165(4:5;),4665897416(4:2;),4665897969(4:2;),4665903885(5:4;),4765556460(5:2;6:5;),4811385025(6:1;7:1;),4857080139(7:2;),4857081234(7:3;),4857082814(8:2;),4861489847(8:1;),4962227484(8:2;),4974633892(8:1;9:1;),4974634423(9:1;),4974635509(9:1;),4974635914(9:1;),4974636262(9:2;),4974636615(10:1;),4974637317(10:1;),4974637670(10:1;),4974638024(10:2;),4974639465(10:1;),4974639809(11:1;),4974641217(11:1;),4974641577(11:2;),4974641942(11:1;),5022579678(11:1;),5310996749(12:1;),5351575862(12:1;),5402488769(5:4;12:4;13:6;14:6;),5456887674(6:2;),5456984290(6:2;7:1;),5494054149(7:1;),5544435560(0:2;1:1;),5567180387(1:1;27:4;),5576569593(27:1;),5633031188(27:1;28:3;),5664371117(2:1;3:1;15:2;28:2;),5844816811(4:1;),5889934721(5:1;6:1;7:1;8:1;),5912313637(9:1;10:1;),5921809619(11:1;12:1;13:1;),5950686756(14:1;),5950830609(15:1;),5960925264(16:1;),5966089485(2:1;17:1;18:1;),6000618870(19:1;),6114773114(20:1;21:2;22:1;23:1;24:1;25:1;26:1;27:1;29:3;),6119300167(29:2;),6133390513(29:2;),6133391745(29:3;),6176114691(29:1;),6176858948(29:11;30:4;),6176871439(30:15;),6183975952(30:2;),6184860354(30:1;),6184995193(30:2;),6186120532(30:5;),6186409027(30:1;),6186409254(30:2;),6206862915(30:1;31:3;),6206866677(31:1;),6206868490(31:1;),6207115053(31:1;),6219557576(5:1;6:1;28:1;),6225099547(3:1;4:1;7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:1;15:1;16:1;17:1;18:1;19:1;20:1;21:1;22:1;23:1;24:1;25:1;26:1;),6233284111(28:1;29:2;),6236788405(29:1;),6238340468(15:4;16:6;17:6;18:6;19:6;20:6;21:6;22:6;23:6;24:1;),6238835298(24:1;),6238835525(24:1;),6238836357(24:1;),6238837081(24:1;),6238837822(24:1;),6238838528(25:1;),6238839290(25:1;),6238840043(25:1;),6238841354(25:1;),6238842108(25:1;),6238842343(25:1;),6238843128(26:1;),6238843875(26:1;),6238844615(26:1;),6239416246(26:1;),6239580865(26:1;),6240256777(26:1;),6240926079(27:1;),6254115034(28:1;29:1;),
125700,4665896876(0:3;),192299653(0:2;),1836173247(0:1;),2437926070(0:1;),2902878525(0:4;),2902878580(0:8;1:11;),3244832720(1:1;),3996125377(1:1;),3998352223(1:1;),4028922835(1:6;2:3;),4476805516(2:5;),4665617026(0:1;2:4;),4665712499(2:1;3:7;),4665891113(3:6;),4665892165(4:5;),4665897416(4:3;),4665897969(4:2;),4665903885(4:3;5:1;),4765556460(5:5;6:2;),4811385025(6:1;),4857080139(6:3;),4857081234(7:2;),4857082814(7:3;),4861489847(7:1;),4962227484(8:1;),4974633892(8:1;),4974634423(8:2;),4974635509(8:1;),4974635914(8:1;),4974636262(9:2;),4974636615(9:1;),4974637317(9:1;),4974637670(9:1;),4974638024(9:1;10:1;),4974639465(10:1;),4974639809(10:1;),4974641217(10:1;),4974641577(10:2;),4974641942(11:1;),5022579678(11:1;),5310996749(4:1;),5351575862(21:1;),5402488769(0:4;5:1;6:1;7:1;8:1;9:1;10:1;11:2;12:1;13:1;14:1;15:1;16:1;17:1;18:1;21:1;22:1;),5456887674(0:1;2:1;),5456984290(2:3;),5494054149(2:1;),5544435560(2:1;3:1;),5567180387(19:2;),5576569593(19:1;),5633031188(19:4;),5664371117(1:1;20:4;),5844816811(20:2;),5889934721(20:1;21:4;),5912313637(22:2;),5921809619(11:1;22:2;),5950686756(22:1;),5950830609(22:1;),5960925264(22:1;),5966089485(22:3;),6000618870(23:1;),6114773114(25:1;26:1;27:8;),6119300167(27:2;),6133390513(4:1;27:1;),6133391745(1:1;27:2;),6176114691(22:1;),6176858948(23:1;24:3;25:12;),6176871439(25:10;26:5;),6183975952(26:1;),6184860354(26:1;),6184995193(26:2;),6186120532(26:5;),6186409027(26:1;),6186409254(26:2;),6206862915(26:3;),6206866677(26:1;),6206868490(26:1;),6207115053(27:1;),6219557576(22:1;23:1;),6225099547(19:1;20:1;23:11;24:9;),6233284111(24:2;),6236788405(24:1;),6238340468(11:2;12:6;13:6;14:6;15:4;),6238835298(15:1;),6238835525(15:1;),6238836357(16:1;),6238837081(16:1;),6238837822(16:1;),6238838528(16:1;),6238839290(16:1;),6238840043(16:1;),6238841354(17:1;),6238842108(17:1;),6238842343(17:1;),6238843128(17:1;),6238843875(17:1;),6238844615(17:1;18:1;),6239416246(18:1;),6239580865(18:1;),6240256777(18:2;),6240926079(18:1;),6254115034(21:2;),
